Instance,Terminal,Layer,X location,Y location,Voltage
ANTENNA__4893__B2,VGND,li1,106.7200,176.8000,0.000001
ANTENNA__4988__B2,VGND,li1,112.7000,176.8000,0.000001
ANTENNA__4886__X,VGND,li1,212.5200,149.6000,0.000001
ANTENNA__4887__B2,VGND,li1,106.7200,155.0400,0.000004
ANTENNA__4984__B2,VGND,li1,103.0400,138.7200,0.000001
ANTENNA__4880__X,VGND,li1,223.1000,182.2400,0.000002
ANTENNA__4881__B2,VGND,li1,123.7400,187.6800,0.000002
ANTENNA__4980__B2,VGND,li1,137.0800,187.6800,0.000001
ANTENNA__4878__Y,VGND,li1,103.5000,198.5600,0.000001
ANTENNA_fanout105_A,VGND,li1,96.1400,187.6800,0.000002
ANTENNA_fanout106_A,VGND,li1,102.5800,198.5600,0.000001
ANTENNA_fanout107_A,VGND,li1,203.3200,209.4400,0.000003
ANTENNA_fanout108_A,VGND,li1,168.8200,214.8800,0.000003
ANTENNA__4877__X,VGND,li1,176.6400,127.8400,0.000002
ANTENNA_fanout125_A,VGND,li1,127.4200,127.8400,0.000002
ANTENNA_fanout126_A,VGND,li1,163.3000,187.6800,0.000001
ANTENNA_fanout127_A,VGND,li1,178.0200,138.7200,0.000001
ANTENNA_fanout128_A,VGND,li1,181.2400,182.2400,0.000002
ANTENNA__4876__Y,VGND,li1,163.7600,133.2800,0.000006
ANTENNA_fanout143_A,VGND,li1,136.1600,127.8400,0.000001
ANTENNA_fanout144_A,VGND,li1,136.6200,182.2400,0.000004
ANTENNA_fanout145_A,VGND,li1,136.6200,160.4800,0.000002
ANTENNA_fanout146_A,VGND,li1,160.0800,193.1200,0.000001
ANTENNA__4632__X,VGND,li1,177.5600,204.0000,0.000001
ANTENNA__4633__B1,VGND,li1,79.5800,209.4400,0.000008
ANTENNA__4624__X,VGND,li1,184.0000,171.3600,0.000001
ANTENNA__4625__B1,VGND,li1,97.0600,171.3600,0.000010
ANTENNA__4616__X,VGND,li1,189.5200,204.0000,0.000002
ANTENNA__4617__B1,VGND,li1,89.7000,198.5600,0.000001
ANTENNA__4608__X,VGND,li1,180.7800,165.9200,0.000001
ANTENNA__4609__B1,VGND,li1,87.4000,155.0400,0.000003
ANTENNA__4600__X,VGND,li1,182.6200,176.8000,0.000002
ANTENNA__4601__B1,VGND,li1,70.8400,176.8000,0.000002
ANTENNA__4592__X,VGND,li1,175.2600,193.1200,0.000002
ANTENNA__4593__B1,VGND,li1,80.9600,193.1200,0.000002
ANTENNA__4584__X,VGND,li1,195.0400,149.6000,0.000002
ANTENNA__4585__B1,VGND,li1,100.7400,144.1600,0.000004
ANTENNA__4576__X,VGND,li1,192.7400,138.7200,0.000001
ANTENNA__4577__B1,VGND,li1,99.8200,144.1600,0.000004
ANTENNA__4539__X,VGND,li1,67.6200,57.1200,0.000001
ANTENNA__4540__B1,VGND,li1,243.3400,122.4000,0.000006
ANTENNA__5190__B1,VGND,li1,248.4000,116.9600,0.000003
ANTENNA__5191__B1,VGND,li1,242.8800,122.4000,0.000006
ANTENNA__5192__B1,VGND,li1,245.6400,116.9600,0.000004
ANTENNA__5193__B1,VGND,li1,231.8400,111.5200,0.000004
ANTENNA__5194__B1,VGND,li1,241.9600,122.4000,0.000006
ANTENNA__4348__Y,VGND,li1,127.8800,57.1200,0.000000
ANTENNA__4351__B,VGND,li1,138.4600,68.0000,0.000001
ANTENNA__4356__B,VGND,li1,131.1000,62.5600,0.000000
ANTENNA__4359__B,VGND,li1,139.8400,68.0000,0.000001
ANTENNA__4373__B,VGND,li1,127.4200,68.0000,0.000003
ANTENNA__4398__A2,VGND,li1,128.8000,57.1200,0.000000
ANTENNA__4412__B,VGND,li1,118.2200,73.4400,0.000009
ANTENNA__4427__B,VGND,li1,124.6600,68.0000,0.000003
ANTENNA__4475__B,VGND,li1,78.2000,73.4400,0.000014
ANTENNA__4515__A2,VGND,li1,70.8400,68.0000,0.000003
ANTENNA__4538__A2,VGND,li1,79.1200,57.1200,0.000001
ANTENNA__4343__Y,VGND,li1,189.5200,57.1200,0.000000
ANTENNA__4347__C1,VGND,li1,145.3600,46.2400,0.000000
ANTENNA__4356__A,VGND,li1,130.1800,62.5600,0.000000
ANTENNA__4357__A,VGND,li1,135.7000,68.0000,0.000002
ANTENNA__5188__A,VGND,li1,153.6400,78.8800,0.000002
ANTENNA__5246__C1,VGND,li1,181.2400,40.8000,0.000001
ANTENNA__5250__C1,VGND,li1,189.5200,40.8000,0.000001
ANTENNA__5353__B,VGND,li1,201.0200,84.3200,0.000001
ANTENNA__4167__Y,VGND,li1,77.2800,144.1600,0.000005
ANTENNA__4171__A2,VGND,li1,84.6400,198.5600,0.000001
ANTENNA__4184__A2,VGND,li1,85.5600,138.7200,0.000001
ANTENNA__4194__A2,VGND,li1,84.1800,149.6000,0.000002
ANTENNA__4203__A2,VGND,li1,74.0600,198.5600,0.000001
ANTENNA__4212__A2,VGND,li1,84.6400,187.6800,0.000003
ANTENNA__4221__A2,VGND,li1,73.1400,160.4800,0.000002
ANTENNA__4230__A2,VGND,li1,92.4600,193.1200,0.000002
ANTENNA__4238__A2,VGND,li1,80.9600,165.9200,0.000002
ANTENNA__4870__B1,VGND,li1,74.9800,116.9600,0.000002
ANTENNA__4096__X,VGND,li1,58.4200,127.8400,0.000004
ANTENNA__4132__A,VGND,li1,34.5000,187.6800,0.000002
ANTENNA__4139__A,VGND,li1,33.1200,198.5600,0.000000
ANTENNA__4140__A1,VGND,li1,36.3400,193.1200,0.000002
ANTENNA__4148__A,VGND,li1,29.4400,193.1200,0.000002
ANTENNA__4164__B,VGND,li1,64.8600,187.6800,0.000002
ANTENNA__3984__X,VGND,li1,300.8400,19.0400,0.000003
ANTENNA__3991__C,VGND,li1,277.8400,13.6000,0.000002
ANTENNA__3994__D,VGND,li1,278.3000,19.0400,0.000004
ANTENNA__3999__S,VGND,li1,233.6800,29.9200,0.000002
ANTENNA__4000__S,VGND,li1,255.3000,19.0400,0.000004
ANTENNA__4001__S,VGND,li1,255.7600,13.6000,0.000001
ANTENNA__4002__S,VGND,li1,235.5200,8.1600,0.000005
ANTENNA__4003__S,VGND,li1,231.8400,13.6000,0.000002
ANTENNA__4004__S,VGND,li1,234.1400,19.0400,0.000008
ANTENNA__4005__S,VGND,li1,258.9800,24.4800,0.000006
ANTENNA__3963__Y,VGND,li1,330.2800,116.9600,0.000006
ANTENNA__3969__B1,VGND,li1,329.3600,78.8800,0.000008
ANTENNA__4035__C1,VGND,li1,277.3800,106.0800,0.000004
ANTENNA__4041__C1,VGND,li1,264.9600,89.7600,0.000004
ANTENNA__4047__C1,VGND,li1,298.5400,106.0800,0.000003
ANTENNA__4053__C1,VGND,li1,275.5400,100.6400,0.000007
ANTENNA__4059__C1,VGND,li1,316.9400,106.0800,0.000005
ANTENNA__4065__C1,VGND,li1,311.4200,100.6400,0.000008
ANTENNA__4071__C1,VGND,li1,304.5200,100.6400,0.000007
ANTENNA__4075__B2,VGND,li1,287.9600,111.5200,0.000002
ANTENNA__4542__A,VGND,li1,287.0400,122.4000,0.000009
ANTENNA__3918__X,VGND,li1,219.4200,62.5600,0.000003
ANTENNA__3919__B2,VGND,li1,232.7600,95.2000,0.000001
ANTENNA__3920__B2,VGND,li1,237.8200,95.2000,0.000001
ANTENNA__3921__B2,VGND,li1,275.0800,95.2000,0.000003
ANTENNA__3922__B2,VGND,li1,262.6600,78.8800,0.000007
ANTENNA__3923__B2,VGND,li1,298.5400,95.2000,0.000003
ANTENNA__3924__B2,VGND,li1,287.5000,95.2000,0.000003
ANTENNA__3925__B2,VGND,li1,285.6600,78.8800,0.000005
ANTENNA__3926__B2,VGND,li1,229.0800,100.6400,0.000003
ANTENNA__3941__B1,VGND,li1,316.0200,73.4400,0.000003
ANTENNA__3752__X,VGND,li1,82.8000,133.2800,0.000003
ANTENNA__3780__B,VGND,li1,32.6600,95.2000,0.000001
ANTENNA__3793__B,VGND,li1,43.7000,111.5200,0.000001
ANTENNA__3842__B,VGND,li1,45.0800,95.2000,0.000002
ANTENNA__3890__B,VGND,li1,32.6600,111.5200,0.000001
ANTENNA__3913__B,VGND,li1,46.0000,127.8400,0.000003
ANTENNA__4096__A2,VGND,li1,68.0800,133.2800,0.000003
ANTENNA__3749__Y,VGND,li1,103.0400,133.2800,0.000003
ANTENNA__4176__C,VGND,li1,143.9800,127.8400,0.000002
ANTENNA__4178__B1,VGND,li1,119.6000,182.2400,0.000004
ANTENNA__4187__B1,VGND,li1,118.2200,144.1600,0.000004
ANTENNA__4197__B1,VGND,li1,102.1200,155.0400,0.000003
ANTENNA__4206__B1,VGND,li1,136.6200,176.8000,0.000001
ANTENNA__4215__B1,VGND,li1,109.9400,176.8000,0.000001
ANTENNA__4224__B1,VGND,li1,98.9000,160.4800,0.000002
ANTENNA__4233__B1,VGND,li1,107.6400,193.1200,0.000002
ANTENNA__3746__X,VGND,li1,155.0200,46.2400,0.000000
ANTENNA__3750__A2,VGND,li1,66.7000,122.4000,0.000002
ANTENNA__4549__B1,VGND,li1,221.7200,116.9600,0.000004
ANTENNA__4763__A2,VGND,li1,60.7200,46.2400,0.000000
ANTENNA__3666__X,VGND,li1,130.1800,62.5600,0.000000
ANTENNA__4313__B1,VGND,li1,227.7000,111.5200,0.000004
ANTENNA__4349__A,VGND,li1,129.2600,62.5600,0.000000
ANTENNA__5187__B,VGND,li1,147.6600,73.4400,0.000005
ANTENNA__3559__Y,VGND,li1,212.9800,95.2000,0.000000
ANTENNA__3921__B1,VGND,li1,280.1400,100.6400,0.000007
ANTENNA__3935__A1,VGND,li1,279.2200,73.4400,0.000003
ANTENNA__3944__A1,VGND,li1,272.3200,68.0000,0.000004
ANTENNA__4554__B1,VGND,li1,213.9000,127.8400,0.000002
ANTENNA__4756__B2,VGND,li1,217.1200,138.7200,0.000002
ANTENNA__3554__Y,VGND,li1,231.3800,95.2000,0.000001
ANTENNA__3920__B1,VGND,li1,238.7400,95.2000,0.000001
ANTENNA__3934__A1,VGND,li1,259.9000,68.0000,0.000003
ANTENNA__3943__A1,VGND,li1,244.7200,62.5600,0.000008
ANTENNA__4553__B1,VGND,li1,207.9200,122.4000,0.000005
ANTENNA__4755__B2,VGND,li1,218.5000,133.2800,0.000004
ANTENNA__3549__Y,VGND,li1,232.3000,95.2000,0.000001
ANTENNA__3919__B1,VGND,li1,233.6800,95.2000,0.000001
ANTENNA__3933__A1,VGND,li1,250.7000,73.4400,0.000002
ANTENNA__3942__A1,VGND,li1,259.4400,78.8800,0.000005
ANTENNA__4552__B1,VGND,li1,220.3400,111.5200,0.000004
ANTENNA__4754__B2,VGND,li1,218.5000,111.5200,0.000004
ANTENNA__3548__Y,VGND,li1,212.5200,84.3200,0.000001
ANTENNA__3922__B1,VGND,li1,263.1200,84.3200,0.000004
ANTENNA__3936__A1,VGND,li1,272.3200,68.0000,0.000004
ANTENNA__3945__A1,VGND,li1,274.1600,78.8800,0.000007
ANTENNA__4555__B1,VGND,li1,189.9800,116.9600,0.000007
ANTENNA__4757__B2,VGND,li1,189.9800,106.0800,0.000003
ANTENNA__3544__X,VGND,li1,221.2600,78.8800,0.000002
ANTENNA__3562__A_N,VGND,li1,204.7000,78.8800,0.000002
ANTENNA__3923__B1,VGND,li1,299.4600,95.2000,0.000003
ANTENNA__3937__A1,VGND,li1,281.0600,73.4400,0.000003
ANTENNA__3946__A1,VGND,li1,276.0000,78.8800,0.000007
ANTENNA__4556__B1,VGND,li1,207.0000,122.4000,0.000005
ANTENNA__4758__B2,VGND,li1,215.7400,127.8400,0.000002
ANTENNA__3541__Y,VGND,li1,216.2000,73.4400,0.000001
ANTENNA__3924__B1,VGND,li1,292.5600,95.2000,0.000002
ANTENNA__3938__A1,VGND,li1,286.1200,62.5600,0.000005
ANTENNA__3947__A1,VGND,li1,276.4600,62.5600,0.000007
ANTENNA__4557__B1,VGND,li1,184.0000,122.4000,0.000004
ANTENNA__4759__B2,VGND,li1,190.9000,116.9600,0.000007
ANTENNA__3533__Y,VGND,li1,217.5800,62.5600,0.000002
ANTENNA__3564__A,VGND,li1,212.9800,57.1200,0.000001
ANTENNA__3926__B1,VGND,li1,230.0000,100.6400,0.000003
ANTENNA__3940__A1,VGND,li1,269.1000,57.1200,0.000003
ANTENNA__3949__A1,VGND,li1,259.9000,51.6800,0.000002
ANTENNA__4559__B1,VGND,li1,184.0000,127.8400,0.000002
ANTENNA__4761__B2,VGND,li1,195.5000,122.4000,0.000005
ANTENNA__3460__X,VGND,li1,220.3400,57.1200,0.000001
ANTENNA__3461__B1,VGND,li1,264.0400,68.0000,0.000003
ANTENNA__3942__S,VGND,li1,261.2800,73.4400,0.000003
ANTENNA__3943__S,VGND,li1,245.6400,62.5600,0.000008
ANTENNA__3944__S,VGND,li1,271.4000,68.0000,0.000004
ANTENNA__3945__S,VGND,li1,275.0800,78.8800,0.000007
ANTENNA__3946__S,VGND,li1,276.9200,78.8800,0.000006
ANTENNA__3947__S,VGND,li1,272.3200,62.5600,0.000007
ANTENNA__3948__S,VGND,li1,269.1000,51.6800,0.000003
ANTENNA__3949__S,VGND,li1,266.3400,51.6800,0.000003
ANTENNA__5353__A,VGND,li1,201.9400,84.3200,0.000001
ANTENNA__3426__X,VGND,li1,313.7200,78.8800,0.000007
ANTENNA__3427__S,VGND,li1,272.3200,106.0800,0.000004
ANTENNA__3428__S,VGND,li1,258.5200,95.2000,0.000002
ANTENNA__3429__S,VGND,li1,300.8400,111.5200,0.000003
ANTENNA__3430__S,VGND,li1,278.3000,84.3200,0.000004
ANTENNA__3431__S,VGND,li1,325.6800,95.2000,0.000004
ANTENNA__3432__S,VGND,li1,312.8000,89.7600,0.000016
ANTENNA__3433__S,VGND,li1,298.5400,84.3200,0.000003
ANTENNA__3434__S,VGND,li1,255.7600,100.6400,0.000003
ANTENNA__3399__Y,VGND,li1,83.2600,149.6000,0.000002
ANTENNA__3400__S,VGND,li1,229.5400,182.2400,0.000002
ANTENNA__3401__S,VGND,li1,245.1800,149.6000,0.000002
ANTENNA__3402__S,VGND,li1,230.9200,149.6000,0.000002
ANTENNA__3403__S,VGND,li1,231.8400,171.3600,0.000001
ANTENNA__3404__S,VGND,li1,225.8600,182.2400,0.000002
ANTENNA__3405__S,VGND,li1,228.6200,149.6000,0.000002
ANTENNA__3406__S,VGND,li1,231.3800,187.6800,0.000003
ANTENNA__3407__S,VGND,li1,222.6400,182.2400,0.000002
ANTENNA__3370__Y,VGND,li1,101.2000,133.2800,0.000002
ANTENNA__4177__C,VGND,li1,142.1400,149.6000,0.000001
ANTENNA__4178__A2,VGND,li1,120.5200,182.2400,0.000004
ANTENNA__4187__A2,VGND,li1,120.0600,144.1600,0.000004
ANTENNA__4197__A2,VGND,li1,103.9600,149.6000,0.000001
ANTENNA__4206__A2,VGND,li1,134.7800,176.8000,0.000001
ANTENNA__4215__A2,VGND,li1,110.8600,176.8000,0.000001
ANTENNA__4224__A2,VGND,li1,99.8200,160.4800,0.000001
ANTENNA__4233__A2,VGND,li1,97.9800,187.6800,0.000002
ANTENNA__3253__X,VGND,li1,201.0200,89.7600,0.000004
ANTENNA__3254__A,VGND,li1,156.4000,111.5200,0.000004
ANTENNA__4543__B1,VGND,li1,179.4000,127.8400,0.000002
ANTENNA__4827__B1,VGND,li1,100.2800,122.4000,0.000002
ANTENNA__4976__B1,VGND,li1,156.8600,122.4000,0.000005
ANTENNA__3221__Y,VGND,li1,83.2600,144.1600,0.000006
ANTENNA__3222__S,VGND,li1,220.3400,198.5600,0.000003
ANTENNA__3223__S,VGND,li1,220.8000,155.0400,0.000002
ANTENNA__3224__S,VGND,li1,221.2600,204.0000,0.000003
ANTENNA__3225__S,VGND,li1,227.7000,204.0000,0.000004
ANTENNA__3226__S,VGND,li1,208.8400,187.6800,0.000002
ANTENNA__3227__S,VGND,li1,226.7800,149.6000,0.000002
ANTENNA__3228__S,VGND,li1,207.4600,209.4400,0.000003
ANTENNA__3229__S,VGND,li1,220.3400,193.1200,0.000005
ANTENNA__3211__X,VGND,li1,270.0200,40.8000,0.000004
ANTENNA__3212__S,VGND,li1,213.4400,35.3600,0.000002
ANTENNA__3213__S,VGND,li1,247.0200,35.3600,0.000003
ANTENNA__3214__S,VGND,li1,268.6400,2.7200,0.000001
ANTENNA__3215__S,VGND,li1,247.0200,13.6000,0.000002
ANTENNA__3216__S,VGND,li1,239.2000,2.7200,0.000000
ANTENNA__3217__S,VGND,li1,231.8400,19.0400,0.000008
ANTENNA__3218__S,VGND,li1,252.5400,24.4800,0.000005
ANTENNA__3219__S,VGND,li1,272.7800,19.0400,0.000004
ANTENNA__3195__Y,VGND,li1,80.9600,155.0400,0.000003
ANTENNA__3196__S,VGND,li1,212.0600,204.0000,0.000002
ANTENNA__3197__S,VGND,li1,227.2400,160.4800,0.000002
ANTENNA__3198__S,VGND,li1,204.2400,214.8800,0.000005
ANTENNA__3199__S,VGND,li1,197.8000,214.8800,0.000004
ANTENNA__3200__S,VGND,li1,211.1400,193.1200,0.000004
ANTENNA__3201__S,VGND,li1,226.3200,155.0400,0.000002
ANTENNA__3202__S,VGND,li1,201.9400,214.8800,0.000004
ANTENNA__3203__S,VGND,li1,223.5600,214.8800,0.000008
ANTENNA__3187__Y,VGND,li1,313.2600,78.8800,0.000007
ANTENNA__3189__A,VGND,li1,308.2000,89.7600,0.000014
ANTENNA__3435__S,VGND,li1,267.7200,111.5200,0.000002
ANTENNA__3436__S,VGND,li1,260.3600,95.2000,0.000002
ANTENNA__3437__S,VGND,li1,298.5400,100.6400,0.000007
ANTENNA__3438__S,VGND,li1,271.8600,84.3200,0.000004
ANTENNA__3439__S,VGND,li1,329.8200,100.6400,0.000010
ANTENNA__3440__S,VGND,li1,324.3000,89.7600,0.000021
ANTENNA__3441__S,VGND,li1,295.7800,78.8800,0.000004
ANTENNA__3442__S,VGND,li1,258.9800,106.0800,0.000003
ANTENNA__2997__X,VGND,li1,217.1200,155.0400,0.000001
ANTENNA__4650__S,VGND,li1,172.0400,198.5600,0.000002
ANTENNA__4674__S,VGND,li1,172.0400,204.0000,0.000001
ANTENNA__4626__S,VGND,li1,214.3600,198.5600,0.000003
ANTENNA_fanout159_A,VGND,li1,225.4000,160.4800,0.000002
ANTENNA__2995__Y,VGND,li1,218.0400,138.7200,0.000002
ANTENNA__2996__A,VGND,li1,210.2200,171.3600,0.000001
ANTENNA__4690__S,VGND,li1,212.5200,198.5600,0.000003
ANTENNA__4698__S,VGND,li1,168.3600,138.7200,0.000001
ANTENNA__4706__S,VGND,li1,214.3600,138.7200,0.000002
ANTENNA__4714__S,VGND,li1,169.7400,198.5600,0.000002
ANTENNA__4722__S,VGND,li1,172.9600,187.6800,0.000001
ANTENNA__4730__S,VGND,li1,168.3600,160.4800,0.000001
ANTENNA__4738__S,VGND,li1,171.1200,193.1200,0.000002
ANTENNA__4746__S,VGND,li1,169.7400,165.9200,0.000001
ANTENNA__2977__Y,VGND,li1,135.7000,155.0400,0.000003
ANTENNA__2982__C1,VGND,li1,137.5400,193.1200,0.000001
ANTENNA__3024__C1,VGND,li1,130.6400,193.1200,0.000002
ANTENNA__3039__C1,VGND,li1,121.9000,165.9200,0.000001
ANTENNA__3120__C1,VGND,li1,131.1000,155.0400,0.000005
ANTENNA__3134__A2,VGND,li1,166.0600,144.1600,0.000003
ANTENNA__3146__A2,VGND,li1,169.2800,182.2400,0.000002
ANTENNA__3155__B1,VGND,li1,140.7600,193.1200,0.000001
ANTENNA__3165__C1,VGND,li1,130.6400,165.9200,0.000001
ANTENNA__2966__Y,VGND,li1,177.5600,122.4000,0.000003
ANTENNA__3000__B1,VGND,li1,222.6400,176.8000,0.000004
ANTENNA__3031__B1,VGND,li1,201.9400,165.9200,0.000002
ANTENNA__3046__B1,VGND,li1,204.2400,165.9200,0.000002
ANTENNA__3115__B,VGND,li1,221.2600,106.0800,0.000003
ANTENNA__3138__B,VGND,li1,211.6000,106.0800,0.000003
ANTENNA__3140__C1,VGND,li1,178.0200,138.7200,0.000001
ANTENNA__3151__B1,VGND,li1,222.6400,165.9200,0.000004
ANTENNA__3161__B1,VGND,li1,225.4000,171.3600,0.000001
ANTENNA__3170__B1,VGND,li1,220.8000,138.7200,0.000003
ANTENNA__2965__X,VGND,li1,177.5600,122.4000,0.000003
ANTENNA__3001__B2,VGND,li1,225.4000,176.8000,0.000004
ANTENNA__3032__A2,VGND,li1,203.7800,176.8000,0.000003
ANTENNA__3047__A2,VGND,li1,202.4000,165.9200,0.000002
ANTENNA__3125__C1,VGND,li1,178.9400,138.7200,0.000001
ANTENNA__3152__A2,VGND,li1,223.5600,165.9200,0.000004
ANTENNA__3162__A2,VGND,li1,220.8000,182.2400,0.000002
ANTENNA__3171__A2,VGND,li1,221.7200,144.1600,0.000004
ANTENNA__2949__X,VGND,li1,329.3600,78.8800,0.000008
ANTENNA__2955__A2,VGND,li1,264.5000,51.6800,0.000003
ANTENNA__2957__A2,VGND,li1,255.3000,51.6800,0.000002
ANTENNA__3184__B,VGND,li1,304.5200,73.4400,0.000003
ANTENNA__3426__D,VGND,li1,312.8000,78.8800,0.000007
ANTENNA__3969__A2,VGND,li1,330.2800,84.3200,0.000005
ANTENNA__2930__X,VGND,li1,244.2600,176.8000,0.000003
ANTENNA__2933__A2,VGND,li1,282.4400,149.6000,0.000002
ANTENNA__2818__X,VGND,li1,226.7800,111.5200,0.000004
ANTENNA__3239__A,VGND,li1,224.9400,57.1200,0.000002
ANTENNA__3240__A,VGND,li1,229.0800,62.5600,0.000004
ANTENNA_fanout154_A,VGND,li1,232.7600,111.5200,0.000004
ANTENNA_fanout155_A,VGND,li1,261.2800,116.9600,0.000004
ANTENNA__2797__X,VGND,li1,287.0400,160.4800,0.000004
ANTENNA__2802__B1,VGND,li1,284.2800,204.0000,0.000009
ANTENNA__2853__B1_N,VGND,li1,329.8200,176.8000,0.000008
ANTENNA__2894__B1,VGND,li1,277.8400,204.0000,0.000009
ANTENNA__2914__B1,VGND,li1,227.2400,193.1200,0.000007
ANTENNA__2786__X,VGND,li1,326.6000,220.3200,0.000003
ANTENNA__2891__A2,VGND,li1,280.1400,204.0000,0.000009
ANTENNA__2813__A2,VGND,li1,287.0400,187.6800,0.000003
ANTENNA__2880__A2,VGND,li1,272.7800,193.1200,0.000005
ANTENNA__2885__B1,VGND,li1,290.7200,209.4400,0.000003
ANTENNA_fanout183_A,VGND,li1,212.5200,198.5600,0.000003
ANTENNA__2745__Y,VGND,li1,88.7800,19.0400,0.000000
ANTENNA__3604__A1,VGND,li1,97.5200,19.0400,0.000000
ANTENNA__3605__A,VGND,li1,101.2000,19.0400,0.000000
ANTENNA__3649__A,VGND,li1,69.0000,19.0400,0.000001
ANTENNA__3652__A,VGND,li1,73.1400,13.6000,0.000003
ANTENNA__3667__A2,VGND,li1,33.5800,24.4800,0.000004
ANTENNA__3669__B,VGND,li1,42.3200,19.0400,0.000001
ANTENNA__3681__A1,VGND,li1,45.0800,35.3600,0.000002
ANTENNA__3682__A1,VGND,li1,50.1400,40.8000,0.000001
ANTENNA__3689__A1,VGND,li1,123.2800,19.0400,0.000001
ANTENNA__4464__A,VGND,li1,103.0400,46.2400,0.000000
ANTENNA__2744__Y,VGND,li1,97.0600,40.8000,0.000000
ANTENNA__3571__B,VGND,li1,38.1800,35.3600,0.000002
ANTENNA__3587__B,VGND,li1,33.1200,35.3600,0.000002
ANTENNA__3613__A,VGND,li1,110.4000,35.3600,0.000002
ANTENNA__3615__A,VGND,li1,106.7200,40.8000,0.000000
ANTENNA__3628__B2,VGND,li1,36.8000,51.6800,0.000006
ANTENNA__3683__A1,VGND,li1,51.0600,46.2400,0.000001
ANTENNA__4452__A,VGND,li1,95.6800,46.2400,0.000000
ANTENNA__4465__A1,VGND,li1,98.9000,51.6800,0.000002
ANTENNA__2743__Y,VGND,li1,111.7800,40.8000,0.000000
ANTENNA__3602__A,VGND,li1,111.3200,29.9200,0.000000
ANTENNA__3614__A,VGND,li1,112.7000,29.9200,0.000000
ANTENNA__3619__A,VGND,li1,50.1400,46.2400,0.000001
ANTENNA__3624__A1,VGND,li1,48.7600,46.2400,0.000001
ANTENNA__3678__B2,VGND,li1,42.3200,40.8000,0.000001
ANTENNA__3696__A1,VGND,li1,80.9600,29.9200,0.000000
ANTENNA__3699__A1,VGND,li1,83.7200,24.4800,0.000003
ANTENNA__4428__A,VGND,li1,113.1600,40.8000,0.000000
ANTENNA__2742__Y,VGND,li1,113.6200,40.8000,0.000000
ANTENNA__3589__B,VGND,li1,37.2600,35.3600,0.000002
ANTENNA__3590__B,VGND,li1,40.9400,35.3600,0.000002
ANTENNA__3627__A,VGND,li1,31.7400,40.8000,0.000001
ANTENNA__3628__A1,VGND,li1,35.8800,51.6800,0.000006
ANTENNA__3644__A,VGND,li1,69.4600,29.9200,0.000000
ANTENNA__3657__A,VGND,li1,68.5400,29.9200,0.000000
ANTENNA__3678__A1,VGND,li1,38.6400,51.6800,0.000006
ANTENNA__3686__A1,VGND,li1,109.0200,29.9200,0.000000
ANTENNA__3690__A,VGND,li1,108.1000,29.9200,0.000000
ANTENNA__4399__A,VGND,li1,112.7000,46.2400,0.000000
ANTENNA__2734__A,VGND,li1,268.1800,51.6800,0.000003
ANTENNA__2953__A,VGND,li1,262.6600,46.2400,0.000004
ANTENNA__3184__A,VGND,li1,303.6000,73.4400,0.000003
ANTENNA__3426__B,VGND,li1,309.5800,73.4400,0.000003
ANTENNA__3941__A1,VGND,li1,316.9400,73.4400,0.000003
ANTENNA__3969__A1,VGND,li1,329.3600,84.3200,0.000005
ANTENNA__5599__Q,VGND,li1,330.2800,78.8800,0.000008
ANTENNA_hold10_A,VGND,li1,216.6600,127.8400,0.000002
ANTENNA__5627__Q,VGND,li1,147.2000,220.3200,0.000003
ANTENNA__2943__X,VGND,li1,246.1000,149.6000,0.000002
ANTENNA__2944__A,VGND,li1,172.5000,73.4400,0.000003
ANTENNA__3462__B_N,VGND,li1,185.3800,68.0000,0.000000
ANTENNA__3463__B,VGND,li1,180.3200,62.5600,0.000000
ANTENNA__5208__A_N,VGND,li1,178.9400,78.8800,0.000001
ANTENNA__5348__B,VGND,li1,200.1000,84.3200,0.000001
ANTENNA__6131__D,VGND,li1,241.5000,138.7200,0.000005
ANTENNA__2909__X,VGND,li1,247.0200,138.7200,0.000006
ANTENNA__3265__A,VGND,li1,171.1200,68.0000,0.000001
ANTENNA__3462__C,VGND,li1,182.1600,68.0000,0.000000
ANTENNA__3463__C_N,VGND,li1,178.4800,62.5600,0.000000
ANTENNA__3481__A1,VGND,li1,165.1400,68.0000,0.000001
ANTENNA__5208__B,VGND,li1,178.0200,78.8800,0.000001
ANTENNA__5348__A,VGND,li1,199.1800,84.3200,0.000001
ANTENNA__6130__D,VGND,li1,235.5200,133.2800,0.000007
ANTENNA__2878__X,VGND,li1,245.1800,127.8400,0.000002
ANTENNA__3262__A,VGND,li1,164.2200,73.4400,0.000004
ANTENNA__3264__B,VGND,li1,177.1000,78.8800,0.000001
ANTENNA__3462__D,VGND,li1,181.2400,68.0000,0.000000
ANTENNA__3463__D_N,VGND,li1,176.6400,62.5600,0.000000
ANTENNA__3927__A,VGND,li1,184.0000,68.0000,0.000000
ANTENNA__3929__A,VGND,li1,194.1200,84.3200,0.000001
ANTENNA__3930__A,VGND,li1,200.5600,78.8800,0.000002
ANTENNA__5208__C,VGND,li1,182.1600,73.4400,0.000003
ANTENNA__5209__B,VGND,li1,179.4000,62.5600,0.000000
ANTENNA__6129__D,VGND,li1,234.1400,138.7200,0.000005
ANTENNA__2840__X,VGND,li1,240.1200,127.8400,0.000002
ANTENNA__3264__A,VGND,li1,176.1800,78.8800,0.000001
ANTENNA__3462__A_N,VGND,li1,184.4600,68.0000,0.000000
