Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_70_1051,VPWR,li1,67.3900,195.5330,1.799999
TAP_TAPCELL_ROW_70_1050,VPWR,li1,41.6300,195.5330,1.799999
TAP_TAPCELL_ROW_70_1049,VPWR,li1,15.8700,195.5330,1.800000
TAP_TAPCELL_ROW_69_1048,VPWR,li1,312.1100,190.7060,1.799997
TAP_TAPCELL_ROW_69_1047,VPWR,li1,286.3500,190.7060,1.799998
TAP_TAPCELL_ROW_69_1046,VPWR,li1,260.5900,190.7060,1.799997
TAP_TAPCELL_ROW_69_1045,VPWR,li1,234.8300,190.7060,1.799991
TAP_TAPCELL_ROW_69_1044,VPWR,li1,209.0700,190.7060,1.799997
TAP_TAPCELL_ROW_69_1043,VPWR,li1,183.3100,190.7060,1.799998
TAP_TAPCELL_ROW_69_1042,VPWR,li1,157.5500,190.7060,1.799998
TAP_TAPCELL_ROW_69_1041,VPWR,li1,131.7900,190.7060,1.799998
TAP_TAPCELL_ROW_69_1040,VPWR,li1,106.0300,190.7060,1.799999
TAP_TAPCELL_ROW_69_1039,VPWR,li1,80.2700,190.7060,1.799999
TAP_TAPCELL_ROW_69_1038,VPWR,li1,54.5100,190.7060,1.799998
TAP_TAPCELL_ROW_69_1037,VPWR,li1,28.7500,190.7060,1.799998
TAP_TAPCELL_ROW_68_1036,VPWR,li1,324.9900,190.0930,1.799998
TAP_TAPCELL_ROW_68_1035,VPWR,li1,299.2300,190.0930,1.799998
TAP_TAPCELL_ROW_68_1034,VPWR,li1,273.4700,190.0930,1.799998
TAP_TAPCELL_ROW_68_1033,VPWR,li1,247.7100,190.0930,1.799994
TAP_TAPCELL_ROW_68_1032,VPWR,li1,221.9500,190.0930,1.799994
TAP_TAPCELL_ROW_68_1031,VPWR,li1,196.1900,190.0930,1.799997
TAP_TAPCELL_ROW_68_1030,VPWR,li1,170.4300,190.0930,1.799999
TAP_TAPCELL_ROW_68_1029,VPWR,li1,144.6700,190.0930,1.799998
TAP_TAPCELL_ROW_68_1028,VPWR,li1,118.9100,190.0930,1.799998
TAP_TAPCELL_ROW_68_1027,VPWR,li1,93.1500,190.0930,1.799999
TAP_TAPCELL_ROW_68_1026,VPWR,li1,67.3900,190.0930,1.799998
TAP_TAPCELL_ROW_68_1025,VPWR,li1,41.6300,190.0930,1.799998
TAP_TAPCELL_ROW_68_1024,VPWR,li1,15.8700,190.0930,1.799998
TAP_TAPCELL_ROW_67_1023,VPWR,li1,312.1100,185.2660,1.799998
TAP_TAPCELL_ROW_67_1022,VPWR,li1,286.3500,185.2660,1.799998
TAP_TAPCELL_ROW_67_1021,VPWR,li1,260.5900,185.2660,1.799998
TAP_TAPCELL_ROW_67_1020,VPWR,li1,234.8300,185.2660,1.799997
TAP_TAPCELL_ROW_67_1019,VPWR,li1,209.0700,185.2660,1.799998
TAP_TAPCELL_ROW_67_1018,VPWR,li1,183.3100,185.2660,1.799999
TAP_TAPCELL_ROW_67_1017,VPWR,li1,157.5500,185.2660,1.799999
TAP_TAPCELL_ROW_67_1016,VPWR,li1,131.7900,185.2660,1.799999
TAP_TAPCELL_ROW_67_1015,VPWR,li1,106.0300,185.2660,1.799998
TAP_TAPCELL_ROW_67_1014,VPWR,li1,80.2700,185.2660,1.799996
TAP_TAPCELL_ROW_67_1013,VPWR,li1,54.5100,185.2660,1.799997
TAP_TAPCELL_ROW_67_1012,VPWR,li1,28.7500,185.2660,1.799993
TAP_TAPCELL_ROW_66_1011,VPWR,li1,324.9900,184.6530,1.799999
TAP_TAPCELL_ROW_66_1010,VPWR,li1,299.2300,184.6530,1.799998
TAP_TAPCELL_ROW_66_1009,VPWR,li1,273.4700,184.6530,1.799998
TAP_TAPCELL_ROW_66_1008,VPWR,li1,247.7100,184.6530,1.799997
TAP_TAPCELL_ROW_66_1007,VPWR,li1,221.9500,184.6530,1.799997
TAP_TAPCELL_ROW_66_1006,VPWR,li1,196.1900,184.6530,1.799998
TAP_TAPCELL_ROW_66_1005,VPWR,li1,170.4300,184.6530,1.799999
TAP_TAPCELL_ROW_66_1004,VPWR,li1,144.6700,184.6530,1.799999
TAP_TAPCELL_ROW_66_1003,VPWR,li1,118.9100,184.6530,1.799999
TAP_TAPCELL_ROW_66_1002,VPWR,li1,93.1500,184.6530,1.799997
TAP_TAPCELL_ROW_66_1001,VPWR,li1,67.3900,184.6530,1.799997
TAP_TAPCELL_ROW_66_1000,VPWR,li1,41.6300,184.6530,1.799995
TAP_TAPCELL_ROW_66_999,VPWR,li1,15.8700,184.6530,1.799996
TAP_TAPCELL_ROW_65_998,VPWR,li1,312.1100,179.8260,1.799992
TAP_TAPCELL_ROW_65_997,VPWR,li1,286.3500,179.8260,1.799995
TAP_TAPCELL_ROW_65_996,VPWR,li1,260.5900,179.8260,1.799996
TAP_TAPCELL_ROW_65_995,VPWR,li1,234.8300,179.8260,1.799998
TAP_TAPCELL_ROW_65_994,VPWR,li1,209.0700,179.8260,1.799998
TAP_TAPCELL_ROW_65_993,VPWR,li1,183.3100,179.8260,1.799998
TAP_TAPCELL_ROW_65_992,VPWR,li1,157.5500,179.8260,1.799996
TAP_TAPCELL_ROW_65_991,VPWR,li1,131.7900,179.8260,1.799996
TAP_TAPCELL_ROW_65_990,VPWR,li1,106.0300,179.8260,1.799996
TAP_TAPCELL_ROW_65_989,VPWR,li1,80.2700,179.8260,1.799994
TAP_TAPCELL_ROW_65_988,VPWR,li1,54.5100,179.8260,1.799998
TAP_TAPCELL_ROW_65_987,VPWR,li1,28.7500,179.8260,1.799998
TAP_TAPCELL_ROW_64_986,VPWR,li1,324.9900,179.2130,1.799995
TAP_TAPCELL_ROW_64_985,VPWR,li1,299.2300,179.2130,1.799993
TAP_TAPCELL_ROW_64_984,VPWR,li1,273.4700,179.2130,1.799995
TAP_TAPCELL_ROW_64_983,VPWR,li1,247.7100,179.2130,1.799997
TAP_TAPCELL_ROW_64_982,VPWR,li1,221.9500,179.2130,1.799998
TAP_TAPCELL_ROW_64_981,VPWR,li1,196.1900,179.2130,1.799998
TAP_TAPCELL_ROW_64_980,VPWR,li1,170.4300,179.2130,1.799998
TAP_TAPCELL_ROW_64_979,VPWR,li1,144.6700,179.2130,1.799995
TAP_TAPCELL_ROW_64_978,VPWR,li1,118.9100,179.2130,1.799996
TAP_TAPCELL_ROW_64_977,VPWR,li1,93.1500,179.2130,1.799996
TAP_TAPCELL_ROW_64_976,VPWR,li1,67.3900,179.2130,1.799996
TAP_TAPCELL_ROW_64_975,VPWR,li1,41.6300,179.2130,1.799998
TAP_TAPCELL_ROW_64_974,VPWR,li1,15.8700,179.2130,1.799999
TAP_TAPCELL_ROW_63_973,VPWR,li1,312.1100,174.3860,1.799998
TAP_TAPCELL_ROW_63_972,VPWR,li1,286.3500,174.3860,1.799999
TAP_TAPCELL_ROW_63_971,VPWR,li1,260.5900,174.3860,1.799999
TAP_TAPCELL_ROW_63_970,VPWR,li1,234.8300,174.3860,1.799997
TAP_TAPCELL_ROW_63_969,VPWR,li1,209.0700,174.3860,1.799996
TAP_TAPCELL_ROW_63_968,VPWR,li1,183.3100,174.3860,1.799998
TAP_TAPCELL_ROW_63_967,VPWR,li1,157.5500,174.3860,1.799998
TAP_TAPCELL_ROW_63_966,VPWR,li1,131.7900,174.3860,1.799998
TAP_TAPCELL_ROW_63_965,VPWR,li1,106.0300,174.3860,1.799997
TAP_TAPCELL_ROW_63_964,VPWR,li1,80.2700,174.3860,1.799994
TAP_TAPCELL_ROW_63_963,VPWR,li1,54.5100,174.3860,1.799996
TAP_TAPCELL_ROW_63_962,VPWR,li1,28.7500,174.3860,1.799998
TAP_TAPCELL_ROW_62_961,VPWR,li1,324.9900,173.7730,1.799998
TAP_TAPCELL_ROW_62_960,VPWR,li1,299.2300,173.7730,1.799998
TAP_TAPCELL_ROW_62_959,VPWR,li1,273.4700,173.7730,1.799999
TAP_TAPCELL_ROW_62_958,VPWR,li1,247.7100,173.7730,1.799998
TAP_TAPCELL_ROW_62_957,VPWR,li1,221.9500,173.7730,1.799996
TAP_TAPCELL_ROW_62_956,VPWR,li1,196.1900,173.7730,1.799997
TAP_TAPCELL_ROW_62_955,VPWR,li1,170.4300,173.7730,1.799998
TAP_TAPCELL_ROW_62_954,VPWR,li1,144.6700,173.7730,1.799998
TAP_TAPCELL_ROW_62_953,VPWR,li1,118.9100,173.7730,1.799997
TAP_TAPCELL_ROW_62_952,VPWR,li1,93.1500,173.7730,1.799996
TAP_TAPCELL_ROW_62_951,VPWR,li1,67.3900,173.7730,1.799993
TAP_TAPCELL_ROW_62_950,VPWR,li1,41.6300,173.7730,1.799996
TAP_TAPCELL_ROW_62_949,VPWR,li1,15.8700,173.7730,1.799999
TAP_TAPCELL_ROW_61_948,VPWR,li1,312.1100,168.9460,1.799998
TAP_TAPCELL_ROW_61_947,VPWR,li1,286.3500,168.9460,1.799998
TAP_TAPCELL_ROW_61_946,VPWR,li1,260.5900,168.9460,1.799998
TAP_TAPCELL_ROW_61_945,VPWR,li1,234.8300,168.9460,1.799999
TAP_TAPCELL_ROW_61_944,VPWR,li1,209.0700,168.9460,1.799999
TAP_TAPCELL_ROW_61_943,VPWR,li1,183.3100,168.9460,1.799998
TAP_TAPCELL_ROW_61_942,VPWR,li1,157.5500,168.9460,1.799998
TAP_TAPCELL_ROW_61_941,VPWR,li1,131.7900,168.9460,1.799997
TAP_TAPCELL_ROW_61_940,VPWR,li1,106.0300,168.9460,1.799994
TAP_TAPCELL_ROW_61_939,VPWR,li1,80.2700,168.9460,1.799988
TAP_TAPCELL_ROW_61_938,VPWR,li1,54.5100,168.9460,1.799996
TAP_TAPCELL_ROW_61_937,VPWR,li1,28.7500,168.9460,1.799998
TAP_TAPCELL_ROW_60_936,VPWR,li1,324.9900,168.3330,1.799999
TAP_TAPCELL_ROW_60_935,VPWR,li1,299.2300,168.3330,1.799998
TAP_TAPCELL_ROW_60_934,VPWR,li1,273.4700,168.3330,1.799998
TAP_TAPCELL_ROW_60_933,VPWR,li1,247.7100,168.3330,1.799999
TAP_TAPCELL_ROW_60_932,VPWR,li1,221.9500,168.3330,1.799999
TAP_TAPCELL_ROW_60_931,VPWR,li1,196.1900,168.3330,1.799998
TAP_TAPCELL_ROW_60_930,VPWR,li1,170.4300,168.3330,1.799998
TAP_TAPCELL_ROW_60_929,VPWR,li1,144.6700,168.3330,1.799998
TAP_TAPCELL_ROW_60_928,VPWR,li1,118.9100,168.3330,1.799995
TAP_TAPCELL_ROW_60_927,VPWR,li1,93.1500,168.3330,1.799989
TAP_TAPCELL_ROW_60_926,VPWR,li1,67.3900,168.3330,1.799993
TAP_TAPCELL_ROW_60_925,VPWR,li1,41.6300,168.3330,1.799997
TAP_TAPCELL_ROW_60_924,VPWR,li1,15.8700,168.3330,1.799998
TAP_TAPCELL_ROW_59_923,VPWR,li1,312.1100,163.5060,1.799995
TAP_TAPCELL_ROW_59_922,VPWR,li1,286.3500,163.5060,1.799992
TAP_TAPCELL_ROW_59_921,VPWR,li1,260.5900,163.5060,1.799988
TAP_TAPCELL_ROW_59_920,VPWR,li1,234.8300,163.5060,1.799994
TAP_TAPCELL_ROW_59_919,VPWR,li1,209.0700,163.5060,1.799998
TAP_TAPCELL_ROW_59_918,VPWR,li1,183.3100,163.5060,1.799999
TAP_TAPCELL_ROW_59_917,VPWR,li1,157.5500,163.5060,1.799999
TAP_TAPCELL_ROW_59_916,VPWR,li1,131.7900,163.5060,1.799998
TAP_TAPCELL_ROW_59_915,VPWR,li1,106.0300,163.5060,1.799998
TAP_TAPCELL_ROW_59_914,VPWR,li1,80.2700,163.5060,1.799998
TAP_TAPCELL_ROW_59_913,VPWR,li1,54.5100,163.5060,1.799998
TAP_TAPCELL_ROW_59_912,VPWR,li1,28.7500,163.5060,1.799997
TAP_TAPCELL_ROW_58_911,VPWR,li1,324.9900,162.8930,1.799997
TAP_TAPCELL_ROW_58_910,VPWR,li1,299.2300,162.8930,1.799994
TAP_TAPCELL_ROW_58_909,VPWR,li1,273.4700,162.8930,1.799989
TAP_TAPCELL_ROW_58_908,VPWR,li1,247.7100,162.8930,1.799991
TAP_TAPCELL_ROW_58_907,VPWR,li1,221.9500,162.8930,1.799996
TAP_TAPCELL_ROW_58_906,VPWR,li1,196.1900,162.8930,1.799998
TAP_TAPCELL_ROW_58_905,VPWR,li1,170.4300,162.8930,1.799999
TAP_TAPCELL_ROW_58_904,VPWR,li1,144.6700,162.8930,1.799998
TAP_TAPCELL_ROW_58_903,VPWR,li1,118.9100,162.8930,1.799998
TAP_TAPCELL_ROW_58_902,VPWR,li1,93.1500,162.8930,1.799998
TAP_TAPCELL_ROW_58_901,VPWR,li1,67.3900,162.8930,1.799998
TAP_TAPCELL_ROW_58_900,VPWR,li1,41.6300,162.8930,1.799997
TAP_TAPCELL_ROW_58_899,VPWR,li1,15.8700,162.8930,1.799997
TAP_TAPCELL_ROW_57_898,VPWR,li1,312.1100,158.0660,1.799997
TAP_TAPCELL_ROW_57_897,VPWR,li1,286.3500,158.0660,1.799997
TAP_TAPCELL_ROW_57_896,VPWR,li1,260.5900,158.0660,1.799997
TAP_TAPCELL_ROW_57_895,VPWR,li1,234.8300,158.0660,1.799997
TAP_TAPCELL_ROW_57_894,VPWR,li1,209.0700,158.0660,1.799998
TAP_TAPCELL_ROW_57_893,VPWR,li1,183.3100,158.0660,1.799997
TAP_TAPCELL_ROW_57_892,VPWR,li1,157.5500,158.0660,1.799997
TAP_TAPCELL_ROW_57_891,VPWR,li1,131.7900,158.0660,1.799995
TAP_TAPCELL_ROW_57_890,VPWR,li1,106.0300,158.0660,1.799996
TAP_TAPCELL_ROW_57_889,VPWR,li1,80.2700,158.0660,1.799997
TAP_TAPCELL_ROW_57_888,VPWR,li1,54.5100,158.0660,1.799998
TAP_TAPCELL_ROW_57_887,VPWR,li1,28.7500,158.0660,1.799994
TAP_TAPCELL_ROW_56_886,VPWR,li1,324.9900,157.4530,1.799998
TAP_TAPCELL_ROW_56_885,VPWR,li1,299.2300,157.4530,1.799997
TAP_TAPCELL_ROW_56_884,VPWR,li1,273.4700,157.4530,1.799997
TAP_TAPCELL_ROW_56_883,VPWR,li1,247.7100,157.4530,1.799998
TAP_TAPCELL_ROW_56_882,VPWR,li1,221.9500,157.4530,1.799997
TAP_TAPCELL_ROW_56_881,VPWR,li1,196.1900,157.4530,1.799997
TAP_TAPCELL_ROW_56_880,VPWR,li1,170.4300,157.4530,1.799998
TAP_TAPCELL_ROW_56_879,VPWR,li1,144.6700,157.4530,1.799997
TAP_TAPCELL_ROW_56_878,VPWR,li1,118.9100,157.4530,1.799994
TAP_TAPCELL_ROW_56_877,VPWR,li1,93.1500,157.4530,1.799997
TAP_TAPCELL_ROW_56_876,VPWR,li1,67.3900,157.4530,1.799997
TAP_TAPCELL_ROW_56_875,VPWR,li1,41.6300,157.4530,1.799996
TAP_TAPCELL_ROW_56_874,VPWR,li1,15.8700,157.4530,1.799996
TAP_TAPCELL_ROW_55_873,VPWR,li1,312.1100,152.6260,1.799998
TAP_TAPCELL_ROW_55_872,VPWR,li1,286.3500,152.6260,1.799998
TAP_TAPCELL_ROW_55_871,VPWR,li1,260.5900,152.6260,1.799999
TAP_TAPCELL_ROW_55_870,VPWR,li1,234.8300,152.6260,1.799999
TAP_TAPCELL_ROW_55_869,VPWR,li1,209.0700,152.6260,1.800000
TAP_TAPCELL_ROW_55_868,VPWR,li1,183.3100,152.6260,1.799999
TAP_TAPCELL_ROW_55_867,VPWR,li1,157.5500,152.6260,1.799999
TAP_TAPCELL_ROW_55_866,VPWR,li1,131.7900,152.6260,1.799999
TAP_TAPCELL_ROW_55_865,VPWR,li1,106.0300,152.6260,1.799999
TAP_TAPCELL_ROW_55_864,VPWR,li1,80.2700,152.6260,1.799999
TAP_TAPCELL_ROW_55_863,VPWR,li1,54.5100,152.6260,1.799999
TAP_TAPCELL_ROW_55_862,VPWR,li1,28.7500,152.6260,1.799999
TAP_TAPCELL_ROW_54_861,VPWR,li1,324.9900,152.0130,1.799999
TAP_TAPCELL_ROW_54_860,VPWR,li1,299.2300,152.0130,1.799998
TAP_TAPCELL_ROW_54_859,VPWR,li1,273.4700,152.0130,1.799998
TAP_TAPCELL_ROW_54_858,VPWR,li1,247.7100,152.0130,1.799999
TAP_TAPCELL_ROW_54_857,VPWR,li1,221.9500,152.0130,1.799999
TAP_TAPCELL_ROW_54_856,VPWR,li1,196.1900,152.0130,1.799999
TAP_TAPCELL_ROW_54_855,VPWR,li1,170.4300,152.0130,1.799999
TAP_TAPCELL_ROW_54_854,VPWR,li1,144.6700,152.0130,1.799999
TAP_TAPCELL_ROW_54_853,VPWR,li1,118.9100,152.0130,1.799999
TAP_TAPCELL_ROW_54_852,VPWR,li1,93.1500,152.0130,1.799999
TAP_TAPCELL_ROW_54_851,VPWR,li1,67.3900,152.0130,1.799999
TAP_TAPCELL_ROW_54_850,VPWR,li1,41.6300,152.0130,1.799999
TAP_TAPCELL_ROW_54_849,VPWR,li1,15.8700,152.0130,1.800000
TAP_TAPCELL_ROW_53_848,VPWR,li1,312.1100,147.1860,1.799997
TAP_TAPCELL_ROW_53_847,VPWR,li1,286.3500,147.1860,1.799998
TAP_TAPCELL_ROW_53_846,VPWR,li1,260.5900,147.1860,1.799998
TAP_TAPCELL_ROW_53_845,VPWR,li1,234.8300,147.1860,1.799995
TAP_TAPCELL_ROW_53_844,VPWR,li1,209.0700,147.1860,1.799995
TAP_TAPCELL_ROW_53_843,VPWR,li1,183.3100,147.1860,1.799995
TAP_TAPCELL_ROW_53_842,VPWR,li1,157.5500,147.1860,1.799997
TAP_TAPCELL_ROW_53_841,VPWR,li1,131.7900,147.1860,1.799998
TAP_TAPCELL_ROW_53_840,VPWR,li1,106.0300,147.1860,1.799998
TAP_TAPCELL_ROW_53_839,VPWR,li1,80.2700,147.1860,1.799998
TAP_TAPCELL_ROW_53_838,VPWR,li1,54.5100,147.1860,1.799999
TAP_TAPCELL_ROW_53_837,VPWR,li1,28.7500,147.1860,1.799999
TAP_TAPCELL_ROW_52_836,VPWR,li1,324.9900,146.5730,1.799998
TAP_TAPCELL_ROW_52_835,VPWR,li1,299.2300,146.5730,1.799998
TAP_TAPCELL_ROW_52_834,VPWR,li1,273.4700,146.5730,1.799998
TAP_TAPCELL_ROW_52_833,VPWR,li1,247.7100,146.5730,1.799997
TAP_TAPCELL_ROW_52_832,VPWR,li1,221.9500,146.5730,1.799995
TAP_TAPCELL_ROW_52_831,VPWR,li1,196.1900,146.5730,1.799992
TAP_TAPCELL_ROW_52_830,VPWR,li1,170.4300,146.5730,1.799997
TAP_TAPCELL_ROW_52_829,VPWR,li1,144.6700,146.5730,1.799997
TAP_TAPCELL_ROW_52_828,VPWR,li1,118.9100,146.5730,1.799997
TAP_TAPCELL_ROW_52_827,VPWR,li1,93.1500,146.5730,1.799998
TAP_TAPCELL_ROW_52_826,VPWR,li1,67.3900,146.5730,1.799999
TAP_TAPCELL_ROW_52_825,VPWR,li1,41.6300,146.5730,1.799999
TAP_TAPCELL_ROW_52_824,VPWR,li1,15.8700,146.5730,1.799999
TAP_TAPCELL_ROW_51_823,VPWR,li1,312.1100,141.7460,1.799995
TAP_TAPCELL_ROW_51_822,VPWR,li1,286.3500,141.7460,1.799996
TAP_TAPCELL_ROW_51_821,VPWR,li1,260.5900,141.7460,1.799992
TAP_TAPCELL_ROW_51_820,VPWR,li1,234.8300,141.7460,1.799996
TAP_TAPCELL_ROW_51_819,VPWR,li1,209.0700,141.7460,1.799998
TAP_TAPCELL_ROW_51_818,VPWR,li1,183.3100,141.7460,1.799999
TAP_TAPCELL_ROW_51_817,VPWR,li1,157.5500,141.7460,1.799999
TAP_TAPCELL_ROW_51_816,VPWR,li1,131.7900,141.7460,1.799999
TAP_TAPCELL_ROW_51_815,VPWR,li1,106.0300,141.7460,1.799997
TAP_TAPCELL_ROW_51_814,VPWR,li1,80.2700,141.7460,1.799996
TAP_TAPCELL_ROW_51_813,VPWR,li1,54.5100,141.7460,1.799998
TAP_TAPCELL_ROW_51_812,VPWR,li1,28.7500,141.7460,1.799998
TAP_TAPCELL_ROW_50_811,VPWR,li1,324.9900,141.1330,1.799994
TAP_TAPCELL_ROW_50_810,VPWR,li1,299.2300,141.1330,1.799996
TAP_TAPCELL_ROW_50_809,VPWR,li1,273.4700,141.1330,1.799994
TAP_TAPCELL_ROW_50_808,VPWR,li1,247.7100,141.1330,1.799996
TAP_TAPCELL_ROW_50_807,VPWR,li1,221.9500,141.1330,1.799997
TAP_TAPCELL_ROW_50_806,VPWR,li1,196.1900,141.1330,1.799998
TAP_TAPCELL_ROW_50_805,VPWR,li1,170.4300,141.1330,1.799999
TAP_TAPCELL_ROW_50_804,VPWR,li1,144.6700,141.1330,1.799999
TAP_TAPCELL_ROW_50_803,VPWR,li1,118.9100,141.1330,1.799998
TAP_TAPCELL_ROW_50_802,VPWR,li1,93.1500,141.1330,1.799996
TAP_TAPCELL_ROW_50_801,VPWR,li1,67.3900,141.1330,1.799997
TAP_TAPCELL_ROW_50_800,VPWR,li1,41.6300,141.1330,1.799998
TAP_TAPCELL_ROW_50_799,VPWR,li1,15.8700,141.1330,1.799999
TAP_TAPCELL_ROW_49_798,VPWR,li1,312.1100,136.3060,1.799997
TAP_TAPCELL_ROW_49_797,VPWR,li1,286.3500,136.3060,1.799997
TAP_TAPCELL_ROW_49_796,VPWR,li1,260.5900,136.3060,1.799997
TAP_TAPCELL_ROW_49_795,VPWR,li1,234.8300,136.3060,1.799992
TAP_TAPCELL_ROW_49_794,VPWR,li1,209.0700,136.3060,1.799997
TAP_TAPCELL_ROW_49_793,VPWR,li1,183.3100,136.3060,1.799997
TAP_TAPCELL_ROW_49_792,VPWR,li1,157.5500,136.3060,1.799993
TAP_TAPCELL_ROW_49_791,VPWR,li1,131.7900,136.3060,1.799998
TAP_TAPCELL_ROW_49_790,VPWR,li1,106.0300,136.3060,1.799998
TAP_TAPCELL_ROW_49_789,VPWR,li1,80.2700,136.3060,1.799998
TAP_TAPCELL_ROW_49_788,VPWR,li1,54.5100,136.3060,1.799999
TAP_TAPCELL_ROW_49_787,VPWR,li1,28.7500,136.3060,1.799999
TAP_TAPCELL_ROW_48_786,VPWR,li1,324.9900,135.6930,1.799998
TAP_TAPCELL_ROW_48_785,VPWR,li1,299.2300,135.6930,1.799997
TAP_TAPCELL_ROW_48_784,VPWR,li1,273.4700,135.6930,1.799997
TAP_TAPCELL_ROW_48_783,VPWR,li1,247.7100,135.6930,1.799995
TAP_TAPCELL_ROW_48_782,VPWR,li1,221.9500,135.6930,1.799995
TAP_TAPCELL_ROW_48_781,VPWR,li1,196.1900,135.6930,1.799997
TAP_TAPCELL_ROW_48_780,VPWR,li1,170.4300,135.6930,1.799996
TAP_TAPCELL_ROW_48_779,VPWR,li1,144.6700,135.6930,1.799996
TAP_TAPCELL_ROW_48_778,VPWR,li1,118.9100,135.6930,1.799998
TAP_TAPCELL_ROW_48_777,VPWR,li1,93.1500,135.6930,1.799998
TAP_TAPCELL_ROW_48_776,VPWR,li1,67.3900,135.6930,1.799999
TAP_TAPCELL_ROW_48_775,VPWR,li1,41.6300,135.6930,1.799999
TAP_TAPCELL_ROW_48_774,VPWR,li1,15.8700,135.6930,1.799999
TAP_TAPCELL_ROW_47_773,VPWR,li1,312.1100,130.8660,1.799997
TAP_TAPCELL_ROW_47_772,VPWR,li1,286.3500,130.8660,1.799998
TAP_TAPCELL_ROW_47_771,VPWR,li1,260.5900,130.8660,1.799997
TAP_TAPCELL_ROW_47_770,VPWR,li1,234.8300,130.8660,1.799997
TAP_TAPCELL_ROW_47_769,VPWR,li1,209.0700,130.8660,1.799997
TAP_TAPCELL_ROW_47_768,VPWR,li1,183.3100,130.8660,1.799998
TAP_TAPCELL_ROW_47_767,VPWR,li1,157.5500,130.8660,1.799998
TAP_TAPCELL_ROW_47_766,VPWR,li1,131.7900,130.8660,1.799998
TAP_TAPCELL_ROW_47_765,VPWR,li1,106.0300,130.8660,1.799997
TAP_TAPCELL_ROW_47_764,VPWR,li1,80.2700,130.8660,1.799996
TAP_TAPCELL_ROW_47_763,VPWR,li1,54.5100,130.8660,1.799997
TAP_TAPCELL_ROW_47_762,VPWR,li1,28.7500,130.8660,1.799998
TAP_TAPCELL_ROW_46_761,VPWR,li1,324.9900,130.2530,1.799998
TAP_TAPCELL_ROW_46_760,VPWR,li1,299.2300,130.2530,1.799997
TAP_TAPCELL_ROW_46_759,VPWR,li1,273.4700,130.2530,1.799997
TAP_TAPCELL_ROW_46_758,VPWR,li1,247.7100,130.2530,1.799997
TAP_TAPCELL_ROW_46_757,VPWR,li1,221.9500,130.2530,1.799997
TAP_TAPCELL_ROW_46_756,VPWR,li1,196.1900,130.2530,1.799997
TAP_TAPCELL_ROW_46_755,VPWR,li1,170.4300,130.2530,1.799999
TAP_TAPCELL_ROW_46_754,VPWR,li1,144.6700,130.2530,1.799998
TAP_TAPCELL_ROW_46_753,VPWR,li1,118.9100,130.2530,1.799997
TAP_TAPCELL_ROW_46_752,VPWR,li1,93.1500,130.2530,1.799997
TAP_TAPCELL_ROW_46_751,VPWR,li1,67.3900,130.2530,1.799996
TAP_TAPCELL_ROW_46_750,VPWR,li1,41.6300,130.2530,1.799997
TAP_TAPCELL_ROW_46_749,VPWR,li1,15.8700,130.2530,1.799998
TAP_TAPCELL_ROW_45_748,VPWR,li1,312.1100,125.4260,1.799997
TAP_TAPCELL_ROW_45_747,VPWR,li1,286.3500,125.4260,1.799997
TAP_TAPCELL_ROW_45_746,VPWR,li1,260.5900,125.4260,1.799998
TAP_TAPCELL_ROW_45_745,VPWR,li1,234.8300,125.4260,1.799998
TAP_TAPCELL_ROW_45_744,VPWR,li1,209.0700,125.4260,1.799998
TAP_TAPCELL_ROW_45_743,VPWR,li1,183.3100,125.4260,1.799998
TAP_TAPCELL_ROW_45_742,VPWR,li1,157.5500,125.4260,1.799998
TAP_TAPCELL_ROW_45_741,VPWR,li1,131.7900,125.4260,1.799999
TAP_TAPCELL_ROW_45_740,VPWR,li1,106.0300,125.4260,1.799999
TAP_TAPCELL_ROW_45_739,VPWR,li1,80.2700,125.4260,1.799996
TAP_TAPCELL_ROW_45_738,VPWR,li1,54.5100,125.4260,1.799997
TAP_TAPCELL_ROW_45_737,VPWR,li1,28.7500,125.4260,1.799996
TAP_TAPCELL_ROW_44_736,VPWR,li1,324.9900,124.8130,1.799998
TAP_TAPCELL_ROW_44_735,VPWR,li1,299.2300,124.8130,1.799998
TAP_TAPCELL_ROW_44_734,VPWR,li1,273.4700,124.8130,1.799997
TAP_TAPCELL_ROW_44_733,VPWR,li1,247.7100,124.8130,1.799998
TAP_TAPCELL_ROW_44_732,VPWR,li1,221.9500,124.8130,1.799998
TAP_TAPCELL_ROW_44_731,VPWR,li1,196.1900,124.8130,1.799997
TAP_TAPCELL_ROW_44_730,VPWR,li1,170.4300,124.8130,1.799998
TAP_TAPCELL_ROW_44_729,VPWR,li1,144.6700,124.8130,1.799998
TAP_TAPCELL_ROW_44_728,VPWR,li1,118.9100,124.8130,1.799999
TAP_TAPCELL_ROW_44_727,VPWR,li1,93.1500,124.8130,1.799998
TAP_TAPCELL_ROW_44_726,VPWR,li1,67.3900,124.8130,1.799994
TAP_TAPCELL_ROW_44_725,VPWR,li1,41.6300,124.8130,1.799996
TAP_TAPCELL_ROW_44_724,VPWR,li1,15.8700,124.8130,1.799995
TAP_TAPCELL_ROW_43_723,VPWR,li1,312.1100,119.9860,1.799996
TAP_TAPCELL_ROW_43_722,VPWR,li1,286.3500,119.9860,1.799994
TAP_TAPCELL_ROW_43_721,VPWR,li1,260.5900,119.9860,1.799995
